trip_id,duration_sec,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_number,zip_code,subscriber_type,start_latitude,start_longitude,dockcount,end_latitude,end_longitude,date
883846,1106,2015-08-10 19:20:00.000000 UTC,2nd at South Park,64,2015-08-10 19:39:00.000000 UTC,Embarcadero at Folsom,51,567,94105,Subscriber,37.782259,-122.392738,15,37.791464,-122.391034,2015-08-10
883184,233,2015-08-10 15:51:00.000000 UTC,2nd at Townsend,61,2015-08-10 15:55:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,314,94107,Subscriber,37.780526,-122.390288,27,37.776617,-122.39526,2015-08-10
882267,364,2015-08-10 06:40:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,2015-08-10 06:46:00.000000 UTC,2nd at Townsend,61,496,94610,Subscriber,37.789756,-122.394643,23,37.780526,-122.390288,2015-08-10
883344,3075,2015-08-10 16:55:00.000000 UTC,Paseo de San Antonio,7,2015-08-10 17:46:00.000000 UTC,Paseo de San Antonio,7,232,95126,Customer,37.333798,-121.886943,15,37.333798,-121.886943,2015-08-10
882692,122,2015-08-10 09:01:00.000000 UTC,Beale at Market,56,2015-08-10 09:03:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,603,94010,Subscriber,37.792251,-122.397086,19,37.789756,-122.394643,2015-08-10
882558,851,2015-08-10 08:25:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-10 08:39:00.000000 UTC,Embarcadero at Folsom,51,363,94062,Subscriber,37.776617,-122.39526,19,37.791464,-122.391034,2015-08-10
882963,579,2015-08-10 11:11:00.000000 UTC,Clay at Battery,41,2015-08-10 11:20:00.000000 UTC,Powell Street BART,39,444,94111,Subscriber,37.795001,-122.39997,15,37.783871,-122.408433,2015-08-10
882657,654,2015-08-10 08:55:00.000000 UTC,Golden Gate at Polk,59,2015-08-10 09:06:00.000000 UTC,Post at Kearny,47,371,94110,Subscriber,37.781332,-122.418603,23,37.788975,-122.403452,2015-08-10
883300,270,2015-08-10 16:41:00.000000 UTC,Mountain View City Hall,27,2015-08-10 16:46:00.000000 UTC,Mountain View Caltrain Station,28,251,94107,Subscriber,37.389218,-122.081896,15,37.394358,-122.076713,2015-08-10
883235,473,2015-08-10 16:17:00.000000 UTC,Market at 4th,76,2015-08-10 16:25:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,429,94107,Subscriber,37.786305,-122.404966,19,37.776617,-122.39526,2015-08-10
882471,431,2015-08-10 08:05:00.000000 UTC,Harry Bridges Plaza (Ferry Building),50,2015-08-10 08:12:00.000000 UTC,2nd at Townsend,61,447,94904,Subscriber,37.795392,-122.394203,23,37.780526,-122.390288,2015-08-10
882440,490,2015-08-10 07:57:00.000000 UTC,Embarcadero at Folsom,51,2015-08-10 08:05:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,423,94105,Subscriber,37.791464,-122.391034,19,37.776617,-122.39526,2015-08-10
883641,489,2015-08-10 18:04:00.000000 UTC,Market at 10th,67,2015-08-10 18:12:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,602,94065,Subscriber,37.776619,-122.417385,27,37.776377,-122.39607,2015-08-10
882784,605,2015-08-10 09:23:00.000000 UTC,Harry Bridges Plaza (Ferry Building),50,2015-08-10 09:33:00.000000 UTC,Embarcadero at Sansome,60,586,94566,Subscriber,37.795392,-122.394203,23,37.80477,-122.403234,2015-08-10
882998,2669,2015-08-10 12:08:00.000000 UTC,Steuart at Market,74,2015-08-10 12:53:00.000000 UTC,Broadway St at Battery St,82,464,47712,Customer,37.794139,-122.394434,23,37.798541,-122.400862,2015-08-10
883844,674,2015-08-10 19:25:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,2015-08-10 19:36:00.000000 UTC,Civic Center BART (7th at Market),72,326,94103,Subscriber,37.789756,-122.394643,23,37.780356,-122.412919,2015-08-10
883336,538,2015-08-10 16:52:00.000000 UTC,2nd at Folsom,62,2015-08-10 17:01:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,372,95112,Subscriber,37.785299,-122.396236,19,37.776377,-122.39607,2015-08-10
882755,392,2015-08-10 09:15:00.000000 UTC,Powell at Post (Union Square),71,2015-08-10 09:21:00.000000 UTC,Commercial at Montgomery,45,556,94118,Subscriber,37.788446,-122.408499,19,37.794231,-122.402923,2015-08-10
883117,463,2015-08-10 14:52:00.000000 UTC,Ryland Park,84,2015-08-10 15:00:00.000000 UTC,San Pedro Square,6,695,10606,Customer,37.342725,-121.895617,15,37.336721,-121.894074,2015-08-10
882698,519,2015-08-10 09:02:00.000000 UTC,Steuart at Market,74,2015-08-10 09:11:00.000000 UTC,2nd at Townsend,61,314,94110,Subscriber,37.794139,-122.394434,23,37.780526,-122.390288,2015-08-10
883614,134,2015-08-10 17:58:00.000000 UTC,Howard at 2nd,63,2015-08-10 18:00:00.000000 UTC,Market at Sansome,77,709,94130,Subscriber,37.786978,-122.398108,19,37.789625,-122.400811,2015-08-10
882976,2101,2015-08-10 11:34:00.000000 UTC,Embarcadero at Vallejo,48,2015-08-10 12:09:00.000000 UTC,Embarcadero at Vallejo,48,300,nil,Customer,37.799953,-122.398525,15,37.799953,-122.398525,2015-08-10
882392,386,2015-08-10 07:41:00.000000 UTC,Embarcadero at Folsom,51,2015-08-10 07:48:00.000000 UTC,2nd at Townsend,61,583,94945,Subscriber,37.791464,-122.391034,19,37.780526,-122.390288,2015-08-10
882368,215,2015-08-10 07:33:00.000000 UTC,Spear at Folsom,49,2015-08-10 07:37:00.000000 UTC,Steuart at Market,74,386,94105,Subscriber,37.789625,-122.390264,19,37.794139,-122.394434,2015-08-10
882470,825,2015-08-10 08:05:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-10 08:19:00.000000 UTC,Davis at Jackson,42,269,95014,Subscriber,37.776617,-122.39526,19,37.79728,-122.398436,2015-08-10
883590,868,2015-08-10 17:52:00.000000 UTC,Golden Gate at Polk,59,2015-08-10 18:07:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,375,94602,Subscriber,37.781332,-122.418603,23,37.789756,-122.394643,2015-08-10
883273,617,2015-08-10 16:30:00.000000 UTC,Harry Bridges Plaza (Ferry Building),50,2015-08-10 16:41:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,604,94303,Subscriber,37.795392,-122.394203,23,37.776617,-122.39526,2015-08-10
883572,566,2015-08-10 17:45:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,2015-08-10 17:54:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,400,94022,Subscriber,37.789756,-122.394643,23,37.776377,-122.39607,2015-08-10
882668,522,2015-08-10 08:58:00.000000 UTC,Mechanics Plaza (Market at Battery),75,2015-08-10 09:06:00.000000 UTC,2nd at Townsend,61,632,94121,Subscriber,37.7913,-122.399051,19,37.780526,-122.390288,2015-08-10
882594,483,2015-08-10 08:41:00.000000 UTC,Harry Bridges Plaza (Ferry Building),50,2015-08-10 08:49:00.000000 UTC,Embarcadero at Sansome,60,512,94114,Subscriber,37.795392,-122.394203,23,37.80477,-122.403234,2015-08-10
882950,221,2015-08-10 10:55:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-08-10 10:59:00.000000 UTC,Townsend at 7th,65,379,94103,Subscriber,37.776377,-122.39607,23,37.771058,-122.402717,2015-08-10
882838,188,2015-08-10 09:45:00.000000 UTC,Howard at 2nd,63,2015-08-10 09:48:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,555,94105,Subscriber,37.786978,-122.398108,19,37.789756,-122.394643,2015-08-10
882276,525,2015-08-10 06:46:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-10 06:55:00.000000 UTC,Spear at Folsom,49,111,95008,Subscriber,37.776617,-122.39526,19,37.789625,-122.390264,2015-08-10
883452,310,2015-08-10 17:16:00.000000 UTC,Market at 4th,76,2015-08-10 17:22:00.000000 UTC,Harry Bridges Plaza (Ferry Building),50,397,94558,Subscriber,37.786305,-122.404966,19,37.795392,-122.394203,2015-08-10
883022,358,2015-08-10 12:31:00.000000 UTC,Market at Sansome,77,2015-08-10 12:37:00.000000 UTC,Davis at Jackson,42,449,94306,Subscriber,37.789625,-122.400811,27,37.79728,-122.398436,2015-08-10
882479,208,2015-08-10 08:06:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-08-10 08:10:00.000000 UTC,Townsend at 7th,65,310,94063,Subscriber,37.776377,-122.39607,23,37.771058,-122.402717,2015-08-10
882329,515,2015-08-10 07:21:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-10 07:29:00.000000 UTC,Embarcadero at Folsom,51,423,94403,Subscriber,37.776617,-122.39526,19,37.791464,-122.391034,2015-08-10
883123,727,2015-08-10 15:03:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-08-10 15:15:00.000000 UTC,Market at Sansome,77,306,94605,Subscriber,37.776377,-122.39607,23,37.789625,-122.400811,2015-08-10
883837,470,2015-08-10 19:22:00.000000 UTC,Spear at Folsom,49,2015-08-10 19:30:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,630,94404,Subscriber,37.789625,-122.390264,19,37.776617,-122.39526,2015-08-10
883663,810,2015-08-10 18:09:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-08-10 18:22:00.000000 UTC,Market at 10th,67,400,94103,Subscriber,37.776377,-122.39607,23,37.776619,-122.417385,2015-08-10
882980,443,2015-08-10 11:41:00.000000 UTC,Howard at 2nd,63,2015-08-10 11:48:00.000000 UTC,Embarcadero at Bryant,54,189,94105,Subscriber,37.786978,-122.398108,19,37.787152,-122.388013,2015-08-10
883666,579,2015-08-10 18:09:00.000000 UTC,San Jose Diridon Caltrain Station,2,2015-08-10 18:19:00.000000 UTC,Paseo de San Antonio,7,696,95112,Subscriber,37.329732,-121.901782,27,37.333798,-121.886943,2015-08-10
883725,1024,2015-08-10 18:33:00.000000 UTC,MLK Library,11,2015-08-10 18:50:00.000000 UTC,Japantown,9,107,95112,Subscriber,37.335885,-121.88566,19,37.348742,-121.894715,2015-08-10
882575,1392,2015-08-10 08:33:00.000000 UTC,Redwood City Caltrain Station,22,2015-08-10 08:56:00.000000 UTC,Palo Alto Caltrain Station,34,178,94110,Subscriber,37.486078,-122.232089,25,37.443988,-122.164759,2015-08-10
882824,566,2015-08-10 09:40:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-10 09:49:00.000000 UTC,Howard at 2nd,63,431,94061,Subscriber,37.776617,-122.39526,19,37.786978,-122.398108,2015-08-10
883574,427,2015-08-10 17:46:00.000000 UTC,Market at 4th,76,2015-08-10 17:53:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,425,94403,Subscriber,37.786305,-122.404966,19,37.776617,-122.39526,2015-08-10
882644,515,2015-08-10 08:52:00.000000 UTC,Market at 10th,67,2015-08-10 09:00:00.000000 UTC,Market at Sansome,77,366,94114,Subscriber,37.776619,-122.417385,27,37.789625,-122.400811,2015-08-10
883782,175,2015-08-10 18:56:00.000000 UTC,Broadway St at Battery St,82,2015-08-10 18:59:00.000000 UTC,Clay at Battery,41,331,94111,Subscriber,37.798541,-122.400862,15,37.795001,-122.39997,2015-08-10
883960,114,2015-08-10 22:45:00.000000 UTC,Howard at 2nd,63,2015-08-10 22:47:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,300,94130,Subscriber,37.786978,-122.398108,19,37.789756,-122.394643,2015-08-10
882517,315,2015-08-10 08:14:00.000000 UTC,Harry Bridges Plaza (Ferry Building),50,2015-08-10 08:20:00.000000 UTC,Embarcadero at Sansome,60,444,94102,Subscriber,37.795392,-122.394203,23,37.80477,-122.403234,2015-08-10
882356,371,2015-08-10 07:29:00.000000 UTC,San Jose Diridon Caltrain Station,2,2015-08-10 07:35:00.000000 UTC,San Pedro Square,6,119,94110,Subscriber,37.329732,-121.901782,27,37.336721,-121.894074,2015-08-10
883561,219,2015-08-10 17:42:00.000000 UTC,Embarcadero at Vallejo,48,2015-08-10 17:46:00.000000 UTC,Steuart at Market,74,446,94102,Subscriber,37.799953,-122.398525,15,37.794139,-122.394434,2015-08-10
883571,332,2015-08-10 17:45:00.000000 UTC,Commercial at Montgomery,45,2015-08-10 17:50:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,428,94611,Subscriber,37.794231,-122.402923,15,37.789756,-122.394643,2015-08-10
882972,325,2015-08-10 11:27:00.000000 UTC,Market at Sansome,77,2015-08-10 11:33:00.000000 UTC,Embarcadero at Folsom,51,109,94549,Subscriber,37.789625,-122.400811,27,37.791464,-122.391034,2015-08-10
883261,901,2015-08-10 16:30:00.000000 UTC,South Van Ness at Market,66,2015-08-10 16:45:00.000000 UTC,2nd at Townsend,61,525,94709,Subscriber,37.774814,-122.418954,19,37.780526,-122.390288,2015-08-10
883095,2109,2015-08-10 14:24:00.000000 UTC,Mechanics Plaza (Market at Battery),75,2015-08-10 14:59:00.000000 UTC,Embarcadero at Sansome,60,238,47712,Customer,37.7913,-122.399051,19,37.80477,-122.403234,2015-08-10
883276,709,2015-08-10 16:33:00.000000 UTC,Harry Bridges Plaza (Ferry Building),50,2015-08-10 16:45:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,413,94403,Subscriber,37.795392,-122.394203,23,37.776377,-122.39607,2015-08-10
882256,378,2015-08-10 06:23:00.000000 UTC,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-08-10 06:29:00.000000 UTC,Steuart at Market,74,314,94107,Subscriber,37.784878,-122.401014,19,37.794139,-122.394434,2015-08-10
883677,532,2015-08-10 18:17:00.000000 UTC,Palo Alto Caltrain Station,34,2015-08-10 18:26:00.000000 UTC,California Ave Caltrain Station,36,198,94306,Subscriber,37.443988,-122.164759,23,37.429082,-122.142805,2015-08-10
883372,1011,2015-08-10 17:02:00.000000 UTC,Embarcadero at Sansome,60,2015-08-10 17:19:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,238,95111,Subscriber,37.80477,-122.403234,15,37.776377,-122.39607,2015-08-10
882265,592,2015-08-10 06:36:00.000000 UTC,Ryland Park,84,2015-08-10 06:46:00.000000 UTC,San Jose Diridon Caltrain Station,2,150,95112,Subscriber,37.342725,-121.895617,15,37.329732,-121.901782,2015-08-10
883288,890,2015-08-10 16:36:00.000000 UTC,Townsend at 7th,65,2015-08-10 16:51:00.000000 UTC,Embarcadero at Folsom,51,356,94501,Subscriber,37.771058,-122.402717,15,37.791464,-122.391034,2015-08-10
883084,977,2015-08-10 14:03:00.000000 UTC,Steuart at Market,74,2015-08-10 14:19:00.000000 UTC,Washington at Kearny,46,551,94107,Customer,37.794139,-122.394434,23,37.795425,-122.404767,2015-08-10
883939,414,2015-08-10 21:09:00.000000 UTC,Paseo de San Antonio,7,2015-08-10 21:16:00.000000 UTC,Japantown,9,206,94111,Subscriber,37.333798,-121.886943,15,37.348742,-121.894715,2015-08-10
882317,372,2015-08-10 07:15:00.000000 UTC,Harry Bridges Plaza (Ferry Building),50,2015-08-10 07:21:00.000000 UTC,Howard at 2nd,63,500,94954,Subscriber,37.795392,-122.394203,23,37.786978,-122.398108,2015-08-10
882871,586,2015-08-10 09:58:00.000000 UTC,2nd at Folsom,62,2015-08-10 10:08:00.000000 UTC,Embarcadero at Vallejo,48,510,94110,Subscriber,37.785299,-122.396236,19,37.799953,-122.398525,2015-08-10
883214,944,2015-08-10 16:12:00.000000 UTC,Davis at Jackson,42,2015-08-10 16:28:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,271,94087,Subscriber,37.79728,-122.398436,15,37.776617,-122.39526,2015-08-10
882666,282,2015-08-10 08:57:00.000000 UTC,Market at Sansome,77,2015-08-10 09:01:00.000000 UTC,2nd at Folsom,62,492,94612,Subscriber,37.789625,-122.400811,27,37.785299,-122.396236,2015-08-10
882277,969,2015-08-10 06:46:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-08-10 07:03:00.000000 UTC,Embarcadero at Sansome,60,462,95129,Subscriber,37.776377,-122.39607,23,37.80477,-122.403234,2015-08-10
882260,550,2015-08-10 06:26:00.000000 UTC,Market at 10th,67,2015-08-10 06:35:00.000000 UTC,Mechanics Plaza (Market at Battery),75,514,94102,Subscriber,37.776619,-122.417385,27,37.7913,-122.399051,2015-08-10
882496,546,2015-08-10 08:08:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,2015-08-10 08:18:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,573,94707,Subscriber,37.789756,-122.394643,23,37.776617,-122.39526,2015-08-10
883716,1171,2015-08-10 18:31:00.000000 UTC,Broadway St at Battery St,82,2015-08-10 18:51:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,335,94065,Subscriber,37.798541,-122.400862,15,37.776617,-122.39526,2015-08-10
883146,1693,2015-08-10 15:18:00.000000 UTC,Grant Avenue at Columbus Avenue,73,2015-08-10 15:46:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,592,nil,Customer,37.798522,-122.407245,15,37.776617,-122.39526,2015-08-10
882307,471,2015-08-10 07:09:00.000000 UTC,Market at 10th,67,2015-08-10 07:17:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,478,94102,Subscriber,37.776619,-122.417385,27,37.776377,-122.39607,2015-08-10
883633,1053,2015-08-10 18:02:00.000000 UTC,Davis at Jackson,42,2015-08-10 18:20:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,629,95051,Subscriber,37.79728,-122.398436,15,37.776377,-122.39607,2015-08-10
882995,212,2015-08-10 12:05:00.000000 UTC,Steuart at Market,74,2015-08-10 12:09:00.000000 UTC,Spear at Folsom,49,630,94110,Subscriber,37.794139,-122.394434,23,37.789625,-122.390264,2015-08-10
882686,451,2015-08-10 09:00:00.000000 UTC,2nd at Townsend,61,2015-08-10 09:07:00.000000 UTC,Steuart at Market,74,625,94002,Subscriber,37.780526,-122.390288,27,37.794139,-122.394434,2015-08-10
882334,415,2015-08-10 07:21:00.000000 UTC,San Jose Civic Center,3,2015-08-10 07:28:00.000000 UTC,San Jose Diridon Caltrain Station,2,162,95113,Subscriber,37.330698,-121.888979,15,37.329732,-121.901782,2015-08-10
882266,286,2015-08-10 06:37:00.000000 UTC,Mechanics Plaza (Market at Battery),75,2015-08-10 06:41:00.000000 UTC,Davis at Jackson,42,625,94107,Subscriber,37.7913,-122.399051,19,37.79728,-122.398436,2015-08-10
883886,282,2015-08-10 19:58:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-08-10 20:03:00.000000 UTC,Townsend at 7th,65,608,94107,Subscriber,37.776377,-122.39607,23,37.771058,-122.402717,2015-08-10
883694,377,2015-08-10 18:23:00.000000 UTC,Commercial at Montgomery,45,2015-08-10 18:29:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,320,94611,Subscriber,37.794231,-122.402923,15,37.789756,-122.394643,2015-08-10
883182,489,2015-08-10 15:47:00.000000 UTC,Embarcadero at Bryant,54,2015-08-10 15:56:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,404,94087,Subscriber,37.787152,-122.388013,15,37.776617,-122.39526,2015-08-10
882710,287,2015-08-10 09:04:00.000000 UTC,2nd at Townsend,61,2015-08-10 09:09:00.000000 UTC,Howard at 2nd,63,659,94403,Subscriber,37.780526,-122.390288,27,37.786978,-122.398108,2015-08-10
883080,379,2015-08-10 13:58:00.000000 UTC,5th at Howard,57,2015-08-10 14:04:00.000000 UTC,Civic Center BART (7th at Market),72,389,95035,Subscriber,37.781752,-122.405127,15,37.780356,-122.412919,2015-08-10
883875,597,2015-08-10 19:52:00.000000 UTC,Commercial at Montgomery,45,2015-08-10 20:02:00.000000 UTC,2nd at Townsend,61,187,94105,Subscriber,37.794231,-122.402923,15,37.780526,-122.390288,2015-08-10
883560,267,2015-08-10 17:42:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-10 17:47:00.000000 UTC,Townsend at 7th,65,632,94102,Subscriber,37.776617,-122.39526,19,37.771058,-122.402717,2015-08-10
882915,815,2015-08-10 10:28:00.000000 UTC,Golden Gate at Polk,59,2015-08-10 10:41:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,509,94109,Subscriber,37.781332,-122.418603,23,37.789756,-122.394643,2015-08-10
882823,519,2015-08-10 09:39:00.000000 UTC,Civic Center BART (7th at Market),72,2015-08-10 09:47:00.000000 UTC,Townsend at 7th,65,618,94608,Subscriber,37.780356,-122.412919,23,37.771058,-122.402717,2015-08-10
882902,557,2015-08-10 10:14:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-10 10:23:00.000000 UTC,2nd at Folsom,62,425,94403,Subscriber,37.776617,-122.39526,19,37.785299,-122.396236,2015-08-10
882684,520,2015-08-10 09:00:00.000000 UTC,Spear at Folsom,49,2015-08-10 09:08:00.000000 UTC,Market at 4th,76,111,94105,Subscriber,37.789625,-122.390264,19,37.786305,-122.404966,2015-08-10
883625,1235,2015-08-10 17:54:00.000000 UTC,2nd at South Park,64,2015-08-10 18:15:00.000000 UTC,Clay at Battery,41,510,94920,Subscriber,37.782259,-122.392738,15,37.795001,-122.39997,2015-08-10
882231,1347,2015-08-10 00:26:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-10 00:48:00.000000 UTC,Beale at Market,56,576,94103,Subscriber,37.776617,-122.39526,19,37.792251,-122.397086,2015-08-10
882396,776,2015-08-10 07:45:00.000000 UTC,Japantown,9,2015-08-10 07:58:00.000000 UTC,San Jose Diridon Caltrain Station,2,676,95112,Subscriber,37.348742,-121.894715,15,37.329732,-121.901782,2015-08-10
883881,986,2015-08-10 19:56:00.000000 UTC,Washington at Kearny,46,2015-08-10 20:13:00.000000 UTC,Golden Gate at Polk,59,312,94107,Subscriber,37.795425,-122.404767,15,37.781332,-122.418603,2015-08-10
882325,704,2015-08-10 07:19:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,2015-08-10 07:30:00.000000 UTC,San Francisco City Hall,58,533,94530,Subscriber,37.789756,-122.394643,23,37.77865,-122.418235,2015-08-10
883398,612,2015-08-10 17:07:00.000000 UTC,Beale at Market,56,2015-08-10 17:17:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,374,94070,Subscriber,37.792251,-122.397086,19,37.776617,-122.39526,2015-08-10
883315,255,2015-08-10 16:46:00.000000 UTC,Castro Street and El Camino Real,32,2015-08-10 16:50:00.000000 UTC,Mountain View Caltrain Station,28,262,94107,Subscriber,37.385956,-122.083678,11,37.394358,-122.076713,2015-08-10
883769,434,2015-08-10 18:50:00.000000 UTC,Embarcadero at Sansome,60,2015-08-10 18:58:00.000000 UTC,Beale at Market,56,578,94114,Subscriber,37.80477,-122.403234,15,37.792251,-122.397086,2015-08-10
883842,539,2015-08-10 19:25:00.000000 UTC,Grant Avenue at Columbus Avenue,73,2015-08-10 19:34:00.000000 UTC,Market at Sansome,77,659,94708,Subscriber,37.798522,-122.407245,15,37.789625,-122.400811,2015-08-10
882275,696,2015-08-10 06:45:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-10 06:57:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,271,94070,Subscriber,37.776617,-122.39526,19,37.789756,-122.394643,2015-08-10
882609,687,2015-08-10 08:47:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,2015-08-10 08:58:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,493,94610,Subscriber,37.789756,-122.394643,23,37.776617,-122.39526,2015-08-10
883193,2903,2015-08-10 15:58:00.000000 UTC,Broadway St at Battery St,82,2015-08-10 16:47:00.000000 UTC,Embarcadero at Sansome,60,582,55430,Customer,37.798541,-122.400862,15,37.80477,-122.403234,2015-08-10
883667,433,2015-08-10 18:10:00.000000 UTC,2nd at Townsend,61,2015-08-10 18:17:00.000000 UTC,Steuart at Market,74,575,94526,Subscriber,37.780526,-122.390288,27,37.794139,-122.394434,2015-08-10
883013,361,2015-08-10 12:22:00.000000 UTC,Howard at 2nd,63,2015-08-10 12:28:00.000000 UTC,Mechanics Plaza (Market at Battery),75,390,94066,Subscriber,37.786978,-122.398108,19,37.7913,-122.399051,2015-08-10
882494,830,2015-08-10 08:07:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-10 08:21:00.000000 UTC,Harry Bridges Plaza (Ferry Building),50,512,94086,Subscriber,37.776617,-122.39526,19,37.795392,-122.394203,2015-08-10
883740,391,2015-08-10 18:36:00.000000 UTC,Market at Sansome,77,2015-08-10 18:43:00.000000 UTC,Grant Avenue at Columbus Avenue,73,189,94133,Subscriber,37.789625,-122.400811,27,37.798522,-122.407245,2015-08-10
883524,216,2015-08-10 17:32:00.000000 UTC,Mountain View City Hall,27,2015-08-10 17:35:00.000000 UTC,Mountain View Caltrain Station,28,164,94105,Subscriber,37.389218,-122.081896,15,37.394358,-122.076713,2015-08-10
882333,185,2015-08-10 07:21:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,2015-08-10 07:24:00.000000 UTC,Clay at Battery,41,506,94105,Subscriber,37.789756,-122.394643,23,37.795001,-122.39997,2015-08-10
882679,485,2015-08-10 08:59:00.000000 UTC,2nd at Townsend,61,2015-08-10 09:07:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,393,94030,Subscriber,37.780526,-122.390288,27,37.789756,-122.394643,2015-08-10
882801,654,2015-08-10 09:32:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-08-10 09:43:00.000000 UTC,Embarcadero at Folsom,51,544,95129,Subscriber,37.776377,-122.39607,23,37.791464,-122.391034,2015-08-10
883094,404,2015-08-10 14:24:00.000000 UTC,2nd at Folsom,62,2015-08-10 14:30:00.000000 UTC,2nd at Townsend,61,425,95125,Subscriber,37.785299,-122.396236,19,37.780526,-122.390288,2015-08-10
883046,378,2015-08-10 13:00:00.000000 UTC,Market at 4th,76,2015-08-10 13:07:00.000000 UTC,Market at 10th,67,111,94061,Subscriber,37.786305,-122.404966,19,37.776619,-122.417385,2015-08-10
883690,11329,2015-08-10 18:21:00.000000 UTC,Steuart at Market,74,2015-08-10 21:30:00.000000 UTC,Embarcadero at Sansome,60,354,nil,Customer,37.794139,-122.394434,23,37.80477,-122.403234,2015-08-10
882313,834,2015-08-10 07:10:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-10 07:24:00.000000 UTC,Davis at Jackson,42,410,94040,Subscriber,37.776617,-122.39526,19,37.79728,-122.398436,2015-08-10
882439,771,2015-08-10 07:56:00.000000 UTC,Japantown,9,2015-08-10 08:09:00.000000 UTC,San Jose Diridon Caltrain Station,2,143,94111,Subscriber,37.348742,-121.894715,15,37.329732,-121.901782,2015-08-10
883959,525,2015-08-10 22:44:00.000000 UTC,Powell Street BART,39,2015-08-10 22:53:00.000000 UTC,Embarcadero at Folsom,51,359,nil,Customer,37.783871,-122.408433,19,37.791464,-122.391034,2015-08-10
883751,461,2015-08-10 18:40:00.000000 UTC,Embarcadero at Sansome,60,2015-08-10 18:48:00.000000 UTC,Embarcadero at Sansome,60,578,55430,Customer,37.80477,-122.403234,15,37.80477,-122.403234,2015-08-10
883350,512,2015-08-10 16:56:00.000000 UTC,Market at 4th,76,2015-08-10 17:04:00.000000 UTC,Market at 10th,67,359,94102,Subscriber,37.786305,-122.404966,19,37.776619,-122.417385,2015-08-10
883800,267,2015-08-10 19:07:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-08-10 19:12:00.000000 UTC,5th at Howard,57,478,94103,Subscriber,37.776377,-122.39607,23,37.781752,-122.405127,2015-08-10
